zipcodes_rotterdam$city,zipcodes_rotterdam$zip,lon,lat
ROTTERDAM,3067ZR,4.5627498,51.9469323
ROTTERDAM,3039 EH,4.4579318,51.93021359999999
ROTTERDAM,3066TH,4.556020500000001,51.9340761
ROTTERDAM,3067VC,4.5443538,51.9420738
ROTTERDAM,3035NA,4.4831134,51.9324774
ROTTERDAM,3045PT,4.4609198,51.9453742
ROTTERDAM,3052HS,4.473375,51.95587159999999
ROTTERDAM,3023PK,4.4494289,51.9112517
ROTTERDAM,3084LR,4.4815337,51.8672877
ROTTERDAM,3055BK,4.4992724,51.95948569999999
ROTTERDAM,3062GP,4.5183817,51.9268647
ROTTERDAM,3023GD,4.4516726,51.9137864
ROTTERDAM,3035RJ,4.4838664,51.9311888
ROTTERDAM,3011SP,4.493676,51.9219424
ROTTERDAM,3073TS,4.4996968,51.8938533
ROTTERDAM,3039KE,4.4550862,51.9258046
ROTTERDAM,3055KG,4.5102407,51.9588489
ROTTERDAM,3063RC,4.5225616,51.9136462
ROTTERDAM,3075VL,4.5124045,51.8843756
ROTTERDAM,3069PH,4.5517458,51.9637622
ROTTERDAM,3034PS,4.4965696,51.9343778
ROTTERDAM,3043AS,4.424113,51.9355594
ROTTERDAM,3022RR,4.4473233,51.9174281
ROTTERDAM,3068HM,4.5623327,51.9633066
ROTTERDAM,3075KM,4.5151835,51.8863828
ROTTERDAM,3033AB,4.4687798,51.930164
ROTTERDAM,3061RM,4.5020431,51.9252237
ROTTERDAM,3011PL,4.4891174,51.92163799999999
ROTTERDAM,3023DL,4.450332,51.9097668
ROTTERDAM,3055ND,4.510468299999999,51.9553899
ROTTERDAM,3055 KC,4.5133851,51.95951050000001
ROTTERDAM,3083XW,4.4744158,51.885345
ROTTERDAM,3043CX,4.423983,51.9409426
ROTTERDAM,3034CG,4.4896233,51.9297857
ROTTERDAM,3055JA,4.509882,51.9585945
ROTTERDAM,3043 GS,4.4269056,51.9436991
ROTTERDAM,3053XA,4.4671411,51.9626095
ROTTERDAM,3064LT,4.5552968,51.91426000000001
ROTTERDAM,3012JM,4.4738239,51.9180685
ROTTERDAM,3011NA,4.4905059,51.9227183
ROTTERDAM,3037VE,4.4726897,51.9359473
ROTTERDAM,3045PR,4.459421799999999,51.9460725
ROTTERDAM,3039LL,4.4569398,51.9275631
ROTTERDAM,3025RV,4.4428613,51.9097879
ROTTERDAM,3037PD,4.4691559,51.9373759
ROTTERDAM,3086XN,4.4734811,51.8712883
ROTTERDAM,3021LH,4.4562403,51.91571030000001
ROTTERDAM,3039ZC,4.462326300000001,51.9286393
ROTTERDAM,3061 GS,4.5068085,51.92909770000001
ROTTERDAM,3065 GG,4.5491202,51.9274744
ROTTERDAM,3078 GB,4.5512006,51.8953637
ROTTERDAM,3024XB,4.4579527,51.9067082
ROTTERDAM,3073DJ,4.4998074,51.8904564
ROTTERDAM,3051XP,4.4684316,51.9450556
ROTTERDAM,3024CS,4.4577298,51.9055378
ROTTERDAM,3034 BD,4.4950291,51.9321369
ROTTERDAM,3081XX,4.4854587,51.8916955
ROTTERDAM,3066GR,4.541146299999999,51.9339969
ROTTERDAM,3039RN,4.460613599999999,51.9327246
ROTTERDAM,3031EP,4.4963608,51.9236437
ROTTERDAM,3051LT,4.471397200000001,51.9429934
ROTTERDAM,3082KL,4.466391,51.8885094
ROTTERDAM,3076DK,4.5151717,51.8809985
ROTTERDAM,3011ZP,4.494869,51.9204324
ROTTERDAM,3055ZD,4.5047877,51.9572171
ROTTERDAM,3068 BZ,4.5303058,51.958008
ROTTERDAM,3023XT,4.4508837,51.9125846
ROTTERDAM,3054 EK,4.4898362,51.9569781
ROTTERDAM,3067NC,4.5414841,51.9392218
ROTTERDAM,3086HH,4.469980899999999,51.8777329
ROTTERDAM,3053EX,4.4731255,51.9588359
ROTTERDAM,3015XC,4.467436,51.9148367
ROTTERDAM,3082BL,4.4687326,51.8926356
ROTTERDAM,3081KV,4.4813054,51.8930568
ROTTERDAM,3053 LH,4.4703194,51.9623017
ROTTERDAM,3022VH,4.449691800000001,51.91746500000001
ROTTERDAM,3067LP,4.535033299999999,51.9450268
ROTTERDAM,3011 TA,4.4833891,51.9180526
ROTTERDAM,3024TT,4.453542,51.9056575
ROTTERDAM,3045PS,4.4589165,51.9430753
ROTTERDAM,3011KD,4.4926485,51.9239032
ROTTERDAM,3061 GM,4.508137899999999,51.9295211
ROTTERDAM,3067BW,4.5535798,51.9441441
ROTTERDAM,3076EW,4.5108994,51.8781262
ROTTERDAM,3038 SR,4.4632707,51.93644889999999
ROTTERDAM,3061JZ,4.5038734,51.9304779
ROTTERDAM,3053ZE,4.4696685,51.9642472
ROTTERDAM,3038RK,4.4621711,51.9340583
ROTTERDAM,3035GV,4.4815821,51.9341465
ROTTERDAM,3069 WT,4.5675365,51.9691765
ROTTERDAM,3074XB,4.5091212,51.8963151
ROTTERDAM,3083VA,4.4772771,51.8896639
ROTTERDAM,3067DA,4.560982099999999,51.9441873
ROTTERDAM,3062 KW,4.5107606,51.9210374
ROTTERDAM,3014XX,4.4648496,51.9169198
ROTTERDAM,3034EE,4.497819700000001,51.93366820000001
ROTTERDAM,3073CL,4.4948686,51.89116509999999
ROTTERDAM,3054CA,4.4875155,51.9588031
ROTTERDAM,3069PA,4.5507377,51.9647617
ROTTERDAM,3012 JW,4.472807299999999,51.9180247
ROTTERDAM,3067DH,4.5628804,51.9437782
ROTTERDAM,3063JH,4.521584799999999,51.9092705
ROTTERDAM,3014SN,4.4684381,51.9198513
ROTTERDAM,3052XB,4.476858,51.9562941
ROTTERDAM,3025RL,4.4449303,51.9074584
ROTTERDAM,3066KC,4.5506845,51.9395033
ROTTERDAM,3021TW,4.461172599999999,51.9183021
ROTTERDAM,3034SB,4.4777326,51.9244201
ROTTERDAM,3055ZP,4.5094056,51.955427
ROTTERDAM,3025VK,4.4473097,51.9076482
ROTTERDAM,3062TE,4.5148611,51.9239802
ROTTERDAM,3062TC,4.511980299999999,51.9241026
ROTTERDAM,3055WD,4.500744000000001,51.9674877
ROTTERDAM,3054CE,4.486411299999999,51.95727549999999
ROTTERDAM,3027KJ,4.4386459,51.9173944
ROTTERDAM,3071AZ,4.4991561,51.9087256
ROTTERDAM,3062RB,4.522909299999999,51.9220172
ROTTERDAM,3065BC,4.5422291,51.92281389999999
ROTTERDAM,3065PG,4.5637319,51.9266878
ROTTERDAM,3052ND,4.4678734,51.952431
ROTTERDAM,3011MC,4.492780499999999,51.9201918
ROTTERDAM,3042BZ,4.4317888,51.92951859999999
ROTTERDAM,3032EN,4.4835895,51.92543389999999
ROTTERDAM,3066 KJ,4.543378199999999,51.9382646
ROTTERDAM,3039NK,4.4663393,51.930055
ROTTERDAM,3062CE,4.5330742,51.9272061
ROTTERDAM,3067TR,4.5568979,51.9463967
ROTTERDAM,3068 HH,4.5596195,51.962883
ROTTERDAM,3086TK,4.465591,51.8743817
ROTTERDAM,3068CS,4.5467,51.9550342
ROTTERDAM,3053TX,4.4661857,51.9552762
ROTTERDAM,3069BV,4.5526617,51.9638046
ROTTERDAM,3062VM,4.5099197,51.9209232
ROTTERDAM,3075 XD,4.5181117,51.885191
ROTTERDAM,3061RA,4.5043697,51.9259423
ROTTERDAM,3036BE,4.4797382,51.93832099999999
ROTTERDAM,3032HC,4.4827058,51.9267214
ROTTERDAM,3023CB,4.4541876,51.916566
ROTTERDAM,3068BX,4.5293926,51.9578306
ROTTERDAM,3065EG,4.559349699999999,51.92227949999999
ROTTERDAM,3022AC,4.4520325,51.9167466
ROTTERDAM,3061WB,4.512146,51.92529039999999
ROTTERDAM,3077GD,4.5650562,51.8988052
ROTTERDAM,3034ET,4.4984435,51.9308055
ROTTERDAM,3052BZ,4.465426799999999,51.9532658
ROTTERDAM,3026AG,4.4431064,51.9105719
ROTTERDAM,3051SR,4.469844699999999,51.9435206
ROTTERDAM,3062XJ,4.5287561,51.9241544
ROTTERDAM,3061ZW,4.5083154,51.9234191
ROTTERDAM,3037PC,4.4711286,51.937625
ROTTERDAM,3036HL,4.4786341,51.9353911
ROTTERDAM,3023EZ,4.4507435,51.9102464
ROTTERDAM,3054 AX,4.4894942,51.9508003
ROTTERDAM,3034SG,4.4777326,51.9244201
ROTTERDAM,3035 BN,4.4756602,51.9350355
ROTTERDAM,3069DN,4.533038299999999,51.9657941
ROTTERDAM,3068DP,4.5510647,51.9558024
ROTTERDAM,3072VW,4.504662,51.9014323
ROTTERDAM,3069RZ,4.5771299,51.9722182
ROTTERDAM,3081HL,4.4875693,51.892215
ROTTERDAM,3038JN,4.4686999,51.9340735
ROTTERDAM,3083KG,4.475200399999999,51.8853331
ROTTERDAM,3065PB,4.5600154,51.925601
ROTTERDAM,3061PP,4.502149,51.9279661
ROTTERDAM,3068RS,4.5523546,51.9552813
ROTTERDAM,3071AS,4.5003872,51.9082046
ROTTERDAM,3086CD,4.4728743,51.8732791
ROTTERDAM,3079BH,4.5323852,51.8824014
ROTTERDAM,3038BC,4.46592,51.9327753
ROTTERDAM,3077GC,4.5677793,51.8984737
ROTTERDAM,3011XM,4.4868524,51.9164162
ROTTERDAM,3011AJ,4.4787789,51.9239136
ROTTERDAM,3039KS,4.4600924,51.9255655
ROTTERDAM,3065RD,4.5549512,51.9305719
ROTTERDAM,3055HW,4.5037353,51.96263829999999
ROTTERDAM,3024CZ,4.4544111,51.90439689999999
ROTTERDAM,3076JP,4.524820099999999,51.8731956
ROTTERDAM,3024AB,4.4607607,51.9079618
ROTTERDAM,3053TS,4.4651933,51.9547201
ROTTERDAM,3036LH,4.4803375,51.9403301
ROTTERDAM,3074NN,4.5095561,51.89189589999999
ROTTERDAM,3062 SJ,4.526894599999999,51.92191159999999
ROTTERDAM,3079JS,4.552525999999999,51.879526
ROTTERDAM,3039CE,4.4640015,51.9313131
ROTTERDAM,3022BJ,4.4531303,51.91778
ROTTERDAM,3056PP,4.5155341,51.9492434
ROTTERDAM,3024RG,4.4489369,51.906277
ROTTERDAM,3055BE,4.4984487,51.9599379
ROTTERDAM,3066 TC,4.5581083,51.9351964
ROTTERDAM,3069AH,4.5489821,51.9652706
ROTTERDAM,3083EK,4.4836401,51.8903781
ROTTERDAM,3067BP,4.5528752,51.9437076
ROTTERDAM,3075 EE,4.5065515,51.8865701
ROTTERDAM,3021EE,4.462598799999999,51.9161021
ROTTERDAM,3061BE,4.5073506,51.92517369999999
ROTTERDAM,3063HA,4.519947800000001,51.912764
ROTTERDAM,3062GA,4.519297,51.9268984
ROTTERDAM,3065DB,4.5400186,51.9236249
ROTTERDAM,3071KE,4.495934099999999,51.9129079
ROTTERDAM,3077TB,4.5627236,51.8976473
ROTTERDAM,3069WK,4.567166,51.9671515
ROTTERDAM,3026GT,4.447411,51.9111457
ROTTERDAM,3062EL,4.5148417,51.9264789
ROTTERDAM,3082PN,4.4634753,51.8904281
ROTTERDAM,3068 KX,4.578825999999999,51.9685536
ROTTERDAM,3055 ZL,4.505848299999999,51.9565509
ROTTERDAM,3062BT,4.5117387,51.9275435
ROTTERDAM,3054 AN,4.4916693,51.95333369999999
ROTTERDAM,3068PL,4.547083499999999,51.95708639999999
ROTTERDAM,3029CR,4.440620900000001,51.9050597
ROTTERDAM,3079LD,4.553418199999999,51.88310980000001
ROTTERDAM,3053ES,4.472650499999999,51.96000979999999
ROTTERDAM,3012GN,4.4738862,51.9221589
ROTTERDAM,3066CC,4.5573595,51.9355866
ROTTERDAM,3034RE,4.4911636,51.934939
ROTTERDAM,3062HE,4.5194736,51.9252818
ROTTERDAM,3011DJ,4.481212999999999,51.92432789999999
ROTTERDAM,3024AT,4.4509775,51.908082
ROTTERDAM,3067 GZ,4.5555048,51.94465210000001
ROTTERDAM,3067XV,4.539148099999999,51.94201839999999
ROTTERDAM,3071JL,4.4999794,51.9126689
ROTTERDAM,3038AZ,4.4627503,51.9370021
ROTTERDAM,3026TP,4.4378781,51.9138286
ROTTERDAM,3031PC,4.4878284,51.925754
ROTTERDAM,3056PJ,4.5123364,51.9491118
ROTTERDAM,3031RA,4.4937075,51.9254753
ROTTERDAM,3062HD,4.5198963,51.925977
ROTTERDAM,3061JV,4.504165299999999,51.9311632
ROTTERDAM,3038AX,4.4630632,51.9366361
ROTTERDAM,3039AM,4.4664839,51.9286719
ROTTERDAM,3054EM,4.4917439,51.9568848
ROTTERDAM,3052PG,4.4745953,51.9509463
ROTTERDAM,3036LC,4.4841675,51.9400809
ROTTERDAM,3066 TL,4.5541348,51.933038
ROTTERDAM,3067BK,4.5522041,51.9438197
ROTTERDAM,3067SE,4.5467624,51.94626179999999
ROTTERDAM,3011EJ,4.481784500000001,51.9147234
ROTTERDAM,3061CG,4.4777326,51.9244201
ROTTERDAM,3023AM,4.4539021,51.9170131
ROTTERDAM,3084PS,4.4614081,51.8800477
ROTTERDAM,3027RW,4.432706,51.9157733
ROTTERDAM,3021DG,4.4558135,51.918071
ROTTERDAM,3043CH,4.4204525,51.9428013
ROTTERDAM,3079DP,4.5479528,51.8739833
ROTTERDAM,3077ES,4.5724336,51.8966094
ROTTERDAM,3061 BA,4.5103724,51.9312456
ROTTERDAM,3082VV,4.4653467,51.8884293
ROTTERDAM,3068ES,4.5542927,51.9605983
ROTTERDAM,3033BV,4.4721188,51.9289946
ROTTERDAM,3029CM,4.442056200000001,51.9038398
ROTTERDAM,3053 TW,4.465959199999999,51.9556789
ROTTERDAM,3014TK,4.466959699999999,51.9175116
ROTTERDAM,3056AA,4.5158496,51.9509716
ROTTERDAM,3028HP,4.4219555,51.9182113
ROTTERDAM,3072TH,4.5063584,51.8993956
ROTTERDAM,3053PS,4.4811687,51.9604083
ROTTERDAM,3055 PR,4.503381399999999,51.9562268
ROTTERDAM,3055 XD,4.5176704,51.9553535
ROTTERDAM,3021 HT,4.4601073,51.9142757
ROTTERDAM,3079WL,4.5520241,51.8815269
ROTTERDAM,3083NC,4.4858617,51.888984
ROTTERDAM,3016DA,4.4803735,51.90973270000001
ROTTERDAM,3014EG,4.4630557,51.9165012
ROTTERDAM,3085VB,4.4962542,51.8776835
ROTTERDAM,3026CA,4.4427821,51.9156299
ROTTERDAM,3011 HN,4.4867748,51.9224651
ROTTERDAM,3021EB,4.462725,51.9177391
ROTTERDAM,3071LE,4.490626499999999,51.9108451
ROTTERDAM,3061LG,4.5016564,51.9300927
ROTTERDAM,3037PG,4.472128200000001,51.9378126
ROTTERDAM,3038 XK,4.460435299999999,51.9350244
ROTTERDAM,3029ND,4.4454056,51.9034981
ROTTERDAM,3067TE,4.547904,51.9435464
ROTTERDAM,3062 DD,4.5155368,51.9266189
ROTTERDAM,3061SB,4.5001959,51.92452660000001
ROTTERDAM,3039TE,4.458883699999999,51.9312908
ROTTERDAM,3079 DR,4.5486181,51.87413189999999
ROTTERDAM,3021NJ,4.4574222,51.9119804
ROTTERDAM,3037 CP,4.4693569,51.9346539
ROTTERDAM,3011HB,4.4777326,51.9244201
ROTTERDAM,3066NG,4.5559407,51.935244
ROTTERDAM,3024EK,4.4599977,51.9054928
ROTTERDAM,3028ET,4.423350699999999,51.914834
ROTTERDAM,3079JA,4.551506499999999,51.8828086
ROTTERDAM,3052CA,4.4759426,51.9540938
ROTTERDAM,3043BR,4.4227482,51.9354583
ROTTERDAM,3069HV,4.5292102,51.9612809
ROTTERDAM,3027BJ,4.439261699999999,51.9164555
ROTTERDAM,3079WD,4.5506226,51.8819125
ROTTERDAM,3069HP,4.527369699999999,51.9608989
ROTTERDAM,3067CD,4.5506852,51.94103140000001
ROTTERDAM,3012CD,4.4728197,51.9202719
ROTTERDAM,3051TE,4.4752545,51.9428436
ROTTERDAM,3063DE,4.5149594,51.9174192
ROTTERDAM,3076CC,4.5173467,51.8774281
ROTTERDAM,3023KA,4.4498237,51.9160189
ROTTERDAM,3069XC,4.5720813,51.9681295
ROTTERDAM,3031PW,4.4889889,51.9266078
ROTTERDAM,3051XA,4.4665808,51.94594
ROTTERDAM,3035TD,4.4757256,51.9325282
ROTTERDAM,3065PC,4.5619133,51.9259649
ROTTERDAM,3067PX,4.557335399999999,51.9439729
ROTTERDAM,3051SB,4.4703952,51.9443429
ROTTERDAM,3067 PP,4.5583152,51.9436832
ROTTERDAM,3011XB,4.4898755,51.9164304
ROTTERDAM,3037LH,4.4722212,51.9389549
ROTTERDAM,3027EM,4.429931499999999,51.91705409999999
ROTTERDAM,3076LT,4.4777326,51.9244201
ROTTERDAM,3025CE,4.4398387,51.9083882
ROTTERDAM,3063RE,4.523416099999999,51.9145603
ROTTERDAM,3055VC,4.4956702,51.9621101
ROTTERDAM,3012CT,4.4732104,51.9225042
ROTTERDAM,3062JC,4.5150135,51.92212070000001
ROTTERDAM,3062HK,4.5179706,51.9233201
ROTTERDAM,3077PL,4.5715115,51.89057159999999
ROTTERDAM,3075DG,4.5055556,51.8788323
ROTTERDAM,3038TP,4.4664005,51.93487349999999
ROTTERDAM,3076NA,4.5270695,51.8801064
ROTTERDAM,3024WC,4.4557939,51.90147760000001
ROTTERDAM,3011MP,4.490424099999999,51.9195357
ROTTERDAM,3071KS,4.4990065,51.9155649
ROTTERDAM,3039XB,4.4591485,51.9276255
ROTTERDAM,3077JB,4.5692216,51.89666800000001
ROTTERDAM,3076VT,4.5249286,51.8713177
ROTTERDAM,3067 MR,4.5644272,51.9482653
ROTTERDAM,3083WG,4.4727332,51.8866533
ROTTERDAM,3078PX,4.545132499999999,51.8896664
ROTTERDAM,3063NB,4.5255789,51.9109178
ROTTERDAM,3021CG,4.4595585,51.92114780000001
ROTTERDAM,3071BB,4.5037125,51.9113038
ROTTERDAM,3039ZP,4.4625545,51.9281467
ROTTERDAM,3021 JP,4.45949,51.9167158
ROTTERDAM,3024EZ,4.4585759,51.9032704
ROTTERDAM,3023SP,4.446964599999999,51.91511509999999
ROTTERDAM,3086KS,4.464514200000001,51.8709395
ROTTERDAM,3015XK,4.4661108,51.91354090000001
ROTTERDAM,3061BB,4.511813,51.9297013
ROTTERDAM,3062 BP,4.5154144999999994,51.92767869999999
ROTTERDAM,3021DK,4.4558461,51.9164982
ROTTERDAM,3024WZ,4.456976,51.9012352
ROTTERDAM,3071MB,4.5003289,51.90673899999999
ROTTERDAM,3052XK,4.476746299999999,51.9553494
ROTTERDAM,3054EN,4.490288899999999,51.9576198
ROTTERDAM,3011RE,4.4908568,51.92335019999999
ROTTERDAM,3021 JB,4.4590939,51.9168925
ROTTERDAM,3031CG,4.4936884,51.9286301
ROTTERDAM,3077SH,4.5653823,51.893684
ROTTERDAM,3086ZA,4.4751386,51.8733416
ROTTERDAM,3016 CB,4.4774768,51.90708559999999
ROTTERDAM,3011HV,4.4841353,51.9221482
ROTTERDAM,3061XH,4.5093286,51.9221593
ROTTERDAM,3011MH,4.4906719,51.9202297
ROTTERDAM,3055NG,4.5048685,51.95606720000001
ROTTERDAM,3061EE,4.5077441,51.9236395
ROTTERDAM,3063RM,4.5238832,51.9144559
ROTTERDAM,3081GH,4.4911959,51.89394160000001
ROTTERDAM,3067XD,4.5408832,51.9402422
ROTTERDAM,3061 EB,4.5099129,51.9257411
ROTTERDAM,3071JX,4.4956556,51.9100924
ROTTERDAM,3078LK,4.5472788,51.8890885
ROTTERDAM,3061HE,4.507657399999999,51.93178270000001
ROTTERDAM,3039DZ,4.4560659,51.9304415
ROTTERDAM,3067HG,4.5421562,51.943694
ROTTERDAM,3078GR,4.550027099999999,51.8951845
ROTTERDAM,3055PA,4.5057141,51.95450049999999
ROTTERDAM,3031VD,4.4910873,51.92928449999999
ROTTERDAM,3053 ML,4.473034999999999,51.9618464
ROTTERDAM,3014HG,4.464312,51.9147852
ROTTERDAM,3078 XG,4.5338893,51.8919314
ROTTERDAM,3079ER,4.5426716,51.87915
ROTTERDAM,3029AE,4.4293004,51.9125635
ROTTERDAM,3062GM,4.5174645,51.9254287
ROTTERDAM,3061NR,4.503462499999999,51.9277153
ROTTERDAM,3043LC,4.442539,51.9368774
ROTTERDAM,3054WD,4.4888325,51.9649704
ROTTERDAM,3037VZ,4.473939,51.9360109
ROTTERDAM,3021 NX,4.4584153,51.9103433
ROTTERDAM,3051CC,4.478465,51.9444684
ROTTERDAM,3023JE,4.446256,51.9142466
ROTTERDAM,3078KB,4.549072100000001,51.8910789
ROTTERDAM,3039LV,4.457101,51.9268003
ROTTERDAM,3037XD,4.4739828,51.93457309999999
ROTTERDAM,3075EE,4.5065515,51.8865701
ROTTERDAM,3074HV,4.5170505,51.8934977
ROTTERDAM,3015 XJ,4.4673548,51.9145394
ROTTERDAM,3026TH,4.4453979,51.9121902
ROTTERDAM,3036PE,4.4824449,51.9375149
ROTTERDAM,3069ZA,4.5789634,51.9698129
ROTTERDAM,3063 BZ,4.514123,51.9193186
ROTTERDAM,3076GC,4.521348199999999,51.87250479999999
ROTTERDAM,3065JD,4.5426894,51.92694299999999
ROTTERDAM,3086CN,4.4733778,51.8749459
ROTTERDAM,3071KB,4.500147999999999,51.91516900000001
ROTTERDAM,3071ML,4.4967081,51.90758349999999
ROTTERDAM,3027GW,4.441150599999999,51.917873
ROTTERDAM,3075DN,4.5047176,51.88083049999999
ROTTERDAM,3015CJ,4.4671358,51.91459159999999
ROTTERDAM,3023RD,4.4479973,51.9143863
ROTTERDAM,3023VM,4.450036799999999,51.9120745
ROTTERDAM,3026 CB,4.442372,51.9150873
ROTTERDAM,3028BG,4.4193117,51.91475579999999
ROTTERDAM,3039SL,4.4593691,51.9317261
ROTTERDAM,3068VA,4.5471621,51.9598824
ROTTERDAM,3024AR,4.451821199999999,51.90804379999999
ROTTERDAM,3036KH,4.486394499999999,51.9370868
ROTTERDAM,3023 KG,4.4536789,51.9158608
ROTTERDAM,3051TM,4.474466899999999,51.9443835
ROTTERDAM,3043BB,4.4214151,51.93727209999999
ROTTERDAM,3083CZ,4.4915143,51.8896294
ROTTERDAM,3037RJ,4.474774,51.937141
ROTTERDAM,3076DN,4.5153976,51.8790855
ROTTERDAM,3066HG,4.5452461,51.93016129999999
ROTTERDAM,3012GM,4.4738992,51.9222309
ROTTERDAM,3023 BC,4.45333,51.9130715
ROTTERDAM,3034CD,4.497036899999999,51.929878
ROTTERDAM,3022NL,4.4531789,51.9182389
ROTTERDAM,3028CN,4.4216491,51.9155571
ROTTERDAM,3014PL,4.469412999999999,51.9176746
ROTTERDAM,3051 TH,4.472947599999999,51.94256499999999
ROTTERDAM,3021PP,4.462162999999999,51.9210335
ROTTERDAM,3082CN,4.4670305,51.8941773
ROTTERDAM,3033JA,4.4623876,51.9249544
ROTTERDAM,3077MK,4.5212023,51.8974385
ROTTERDAM,3063BX,4.51495,51.9186506
ROTTERDAM,3021BG,4.4615865,51.91867389999999
ROTTERDAM,3014TT,4.4672522,51.9181341
ROTTERDAM,3078HB,4.5420053,51.8952889
ROTTERDAM,3068JA,4.5349381,51.9584731
ROTTERDAM,3083 LR,4.4923733,51.8880719
ROTTERDAM,3037PP,4.4688495,51.9352881
ROTTERDAM,3054TP,4.4928377,51.96332899999999
ROTTERDAM,3067TN,4.5377253,51.9426553
ROTTERDAM,3051EM,4.4807806,51.9435964
ROTTERDAM,3077CP,4.5647897,51.900664
ROTTERDAM,3061XZ,4.5095334,51.9213518
ROTTERDAM,3082BH,4.4699007,51.8923481
ROTTERDAM,3061XN,4.5109986,51.9244908
ROTTERDAM,3022DR,4.4510627,51.9207389
ROTTERDAM,3023PJ,4.448317299999999,51.9122855
ROTTERDAM,3063BV,4.512243,51.9195653
ROTTERDAM,3069PG,4.551654699999999,51.9639683
ROTTERDAM,3032XG,4.484140000000001,51.9277033
ROTTERDAM,3069 EN,4.5320071,51.96034849999999
ROTTERDAM,3064AH,4.5537985,51.9111932
ROTTERDAM,3069MC,4.5614766,51.9679207
ROTTERDAM,3055 BG,4.4993401,51.9590098
ROTTERDAM,3055JL,4.5072825,51.9605706
ROTTERDAM,3077LB,4.5494398,51.900196
ROTTERDAM,3054VG,4.4922542,51.967783
ROTTERDAM,3015 GC,4.4592057999999994,51.90936079999999
ROTTERDAM,3067ET,4.5523419999999986,51.94735319999999
ROTTERDAM,3038RD,4.461816,51.9343521
ROTTERDAM,3052CJ,4.472044599999999,51.9554747
ROTTERDAM,3037GP,4.4709796,51.9342351
ROTTERDAM,3061KC,4.5036355,51.932966
ROTTERDAM,3014ZS,4.464737599999999,51.9188335
ROTTERDAM,3082NJ,4.470793,51.8870606
ROTTERDAM,3039HL,4.4588633,51.9294659
ROTTERDAM,3069 GC,4.5436951,51.9632014
ROTTERDAM,3069 AN,4.5562888,51.9659516
ROTTERDAM,3052 HV,4.476210399999999,51.9552284
ROTTERDAM,3068ER,4.5541742,51.9607143
ROTTERDAM,3086HN,4.4692642,51.8751296
ROTTERDAM,3011 KJ,4.4879307,51.9242717
ROTTERDAM,3069VN,4.5406515,51.9617952
ROTTERDAM,3069JV,4.5638614,51.9688093
ROTTERDAM,3035RA,4.482277,51.9342956
ROTTERDAM,3037SJ,4.4782743,51.9395142
ROTTERDAM,3043RK,4.4222598,51.9385644
ROTTERDAM,3053HS,4.468450499999999,51.9590602
ROTTERDAM,3051 CB,4.4801437,51.9441668
ROTTERDAM,3021VP,4.4584019,51.9159162
ROTTERDAM,3034PM,4.4974948,51.9353916
ROTTERDAM,3085JN,4.4929623,51.8701348
ROTTERDAM,3012BA,4.4785436,51.9146984
ROTTERDAM,3034GD,4.495975,51.930634
ROTTERDAM,3001AJ,4.4777326,51.9244201
ROTTERDAM,3083VR,4.4797546,51.8885504
ROTTERDAM,3022 BM,4.451309999999999,51.9186375
ROTTERDAM,3077TL,4.5634321,51.89624999999999
ROTTERDAM,3063 GD,4.5028605,51.9206276
ROTTERDAM,3086EM,4.468259199999999,51.8738543
ROTTERDAM,3081CP,4.4909576,51.8927803
ROTTERDAM,3043HA,4.4213798,51.94364479999999
ROTTERDAM,3062 JG,4.516242699999999,51.9239545
ROTTERDAM,3069ME,4.5610753,51.9675853
ROTTERDAM,3079NJ,4.5500899,51.884003
ROTTERDAM,3039ER,4.461503899999999,51.9318598
ROTTERDAM,3065JG,4.5429194,51.9278525
ROTTERDAM,3051 VA,4.4709352000000004,51.9456774
ROTTERDAM,3071PG,4.5005484,51.9162417
ROTTERDAM,3033 GG,4.4673987,51.9273128
ROTTERDAM,3062WH,4.5119364,51.9248573
ROTTERDAM,3022BD,4.4508242,51.9189302
ROTTERDAM,3021XJ,4.461102700000001,51.913933
ROTTERDAM,3023GC,4.4524017,51.9136754
ROTTERDAM,3043 BD,4.4211242,51.93726969999999
ROTTERDAM,3037 GA,4.4689816,51.9380757
ROTTERDAM,3032 GA,4.4822057,51.9262861
ROTTERDAM,3026TM,4.440640999999999,51.9130779
ROTTERDAM,3079CB,4.5363633,51.8832572
ROTTERDAM,3038JM,4.4685223,51.934935
ROTTERDAM,3037TX,4.4730973,51.9344943
ROTTERDAM,1019BX,4.4777326,51.9244201
ROTTERDAM,3034AR,4.4909289,51.93285179999999
ROTTERDAM,3023HD,4.450540999999999,51.91368749999999
ROTTERDAM,3051CE,4.4815725,51.943998
ROTTERDAM,3081JL,4.4806842,51.891443
ROTTERDAM,3036XP,4.478186099999999,51.9359719
ROTTERDAM,3061PS,4.5018888,51.9278922
ROTTERDAM,3011 NN,4.4892307,51.923967
ROTTERDAM,3062TN,4.5127006,51.9207013
ROTTERDAM,3063 HD,4.519118,51.9113287
ROTTERDAM,3033GJ,4.468120499999999,51.9261409
ROTTERDAM,3014LP,4.4648195,51.9219263
ROTTERDAM,3014VB,4.4662425,51.9191689
ROTTERDAM,3021AV,4.4580685,51.9221967
ROTTERDAM,3074AG,4.5082078,51.8902679
ROTTERDAM,3056 PG,4.5065804,51.9496351
ROTTERDAM,3065NA,4.5434279,51.923227
ROTTERDAM,3036KX,4.4777326,51.9244201
